Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
1387,1387-013,BA579 V136r,[Idolatrous speech among native Americans],,,,,,,,,,Perugia,Pietro Giacopo Petrucci,1579,Nahuatl,"Set of pictographs illustrates the dangers and consequences of idolatrous speech. The two engraving are ruled over by Satan who is enthroned at the top of the images and attended by devils who offer him delicacies, including humans. Sinners receive punishments in their body and soul, devils torture native Americans or Mexicans, people are shackled to the desires of the devil. On the left engraving, blasphemous speech is shown as ""speech scrolls"" and angels hover near some of the speakers attempting to keep them from using that language. At the bottom of the image are souls burning in hell.","Valades, Diego, fl. 1580","Rhetorica christiana ad concionandi, et orandi usum accommodata ...",Perugia,Apud Petrumiccobum Potrutium,1579,"This book, a manual of instructions for missionaries to Mexico that described indigenous religious rites and customs, was the first book by a Mexican to be published in Europe. The author gives a firsthand account of the evangelization of Mexico. Many thanks to Amara Solari who described the importance of this illustration.",1492-1600,,,Acquired in 1906.,,Indigenous peoples,,,,Indians of Mexico--Religion,,,,,,,
3390,03390-2,B581 Z36d,Of the notable things that Guaynacava caused to be done in Peru.,,,,,,,,,,London,Richard Ihones,1581,,"Guaynacana, a native American king or chief, supervises workers or stone masons who build stone walls. Includes windlass, chisels, mallets, dividers, staff, and fortifications.","Zárate, Agustin de, b. 1514",[Historia del descubrimento y conquisto de la provincia del Perù. English] The discoverie and conqvest of the prouinces of Peru,London,By Richard Ihones,1581,"Text describes the emperor, Guaynacava, who was responsible for the building of the mountain highways which revolutionized communication in the Inca empire. He also caused houses, known as tambos, to be built along the road for travelers or messengers. Guaynacava is more commonly known as Huayna Capac.",1492-1600,,,Acquired before 1865.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America,,,,,,,
28040,28040,Cabinet Gb588 /1,"Civitas Carthagena in Indiae occidentalis continente sita, portu commodissimo ad mercaturam inter Hispaniam et Peru exercendam",,,,,,,,,,Leiden,,1588,Latin,"Plan of the city of Cartagena in present-day Colombia. Decorative cartouche contains a phoenix. Decorative elements include lizard or iguana, ships, sea monster, flying fish, animals, compass rose with an armillary sphere, and soldiers. Items in image are lettered but no key is present.",,,,,,"In 1585, Sir Francis Drake led a flottila of ships to the West Indies. The English fleet captured Santo Domingo on Hispaniola, Cartagena, Colombia, and St. Augustine, Florida. This map is one of four illustrating Drake's conquests presumably made by Baptista Boazio and published in Leiden. Baptista Boazio was an Italian artist resident in London who is well known for his manuscript maps, although no known engraved work with his full name on it exists. The signature on the ""Drake map,"" or ""The Famouse West Indian voyadge,"" of 1589 with its signature, ""Baptista B.,"" is the only example of his [partial] name on an engraved work.",1492-1600,"Cf. Burden, P.D. Mapping of North America, 65",,,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Flora and fauna,"Geography, maps, city views and plans",,Cartagena (Colombia)--Maps,,,,,,,
278,0278-1,D589 B592e,"Civitas S. Dominici sita in Hispaniola Indica Angliae magnitudine sere oequatis, ipsa vrbs elagantor ab Hispanis extruca, et omnibus circumuicinis insulis iura dat",,,,,,,,,,Leiden,Apud Fr. Raphelengium,1588,Latin,"A bird's eye view of Santo Domingo and the surrounding countryside. Built envrionment includes cathedral at center, churches, dwellings. Decorative elements include ships, turtles, fish, coat of arms, and an alligator in the sea. Military aspects include cannons, formations drilling, ships in harbor, scenes of warfare. Letters to a key (not provided on image) are given.","Bigges, Walter, d. 1586",[Summarie and true discourse of Sir Frances Drakes' West Indian voyage. Latin.] Expeditio Francisci Draki equitis Angli in Indias Occidentales A.M. D. LXXXV,Leiden,Apud Fr. Raphelengium,1588,Sir Francis Drake captured the supposedly impregnable city of Santo Domingo in 1585.,1492-1600,,,Acquired in 1846.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities","Geography, maps, city views and plans",,,"Drake, Francis, Sir, 1540-1596",Santo Domingo (Dominican Republic)--Maps,,,,,,
29229,29229-3,D589 B592s,S. Augustini pars est terrae Florida ...,,,,,,,,,,London,Richard Field,1589,Latin,"Bird's-eye view of Saint Augustine, Florida, including harbor and scene of naval warfare. Includes compass rose, ships, some topographical details, cannons, battalions marching, boats, and large fish or dolphin. Items in the image are lettered for identification in key below.","Bigges, Walter, d. 1586",A summarie and true discourse of Sir Francis Drakes VVest Indian voyage,London,"by Richard Field, dwelling in the Blacke-Friars by Ludgate",1589,"This view, one of four illustrating Drake's conquests, shows Sir Francis Drake's sack of Saint Augustine on May 28 and 29, 1586. It is the first known printed representation of a European settlement in North America. It also includes an illustration of a dolphin or dorado fish likely copied from a drawing of John White (and is the first White drawing to be published). The map was perhaps engraved by Baptista Boazio, an Italian artist resident in London well known for his manuscript maps, although no known engraved work with his full name on it exists. The signature on the ""Drake map,"" or ""The Famouse West Indian voyadge,"" of 1589 with its signature, ""Baptista B.,"" is the only example of his [partial] name on an engraved work.",1492-1600,"http://www.loc.gov/rr/rarebook/catalog/drake/drake-6-caribraid.html (Sept. 2004); Kraus, H.P. Drake, p. 21; Cumming, W.P. Discovery of North America, 187",,Acquired in 1942.,,Flora and fauna,"Geography, maps, city views and plans",,,Saint Augustine (Fla.)--Maps,,,,,,,
9770,9770-3,J590 B915v GVL 4 / 2-SIZE,Ad Praefectum Erreram seruntur munera ab uxore Reguli Provinciae Cumanae.,,,,,,,,,,Frankfurt,"Johann Feyerabend, for Theodor de Bry",1594,,Native American woman with a ring through her nose presents a basket of fruit to European gentlemen. Includes guns or muskets and sword.,,"[America. Pt 4. Latin] Americae pars quarta. Sive, Insignis & admiranda historia de reperta primùm Occidentali India à Christophoro Columbo ...",Frankfurt,Typis Ioannis Feyrabend Theodoro de Bry,1594,"Benzoni describes a strange old woman who had a large wooden ring in her nose and heavy earrings. She brought a basket of fruit and claimed to be the wife of a local cacique or chief. This work was published by Theodor de Bry and is derived from the first part of Girolamo Benzoni, Historia del mondo nuovo, Venice, 1565. The image is derived from an image in Benzoni. Theodor de Bry's America. Pt. 4. Latin. Imprint information from colophon.",1492-1600,,,Acquired before 1871.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America,,,,,,,
9775,09775-1,J590 B915v GVL 4 / 2-SIZE,Perlarum insula ob unionum copiam sic dicta.,,,,,,,,,,Frankfurt,"J. Feyerabend, for Theodor de Bry",1594,,"Native Americans from the island of Cubaga dive and collect pearl oysters from boats or canoes. On an island in the background, a group of native Americans trade pearls with Europeans. Built environment includes settlement with dwellings and ships.","Benzoni, Girolamo, b. 1519","Americae pars quarta. Sive, Insignis & admiranda historia de reperta primùm Occidentali India à Christophoro Columbo ...",Frankfurt,"J. Feyerabend, for Theodor de Bry",1594,"This work was published by Theodor de Bry and derived from Girolamo Benzoni, Historia del mondo nuovo, Venice, 1565. Text describes discovery by Christopher Columbus of a native American tribe near the Gulf of Paria and the island of Cubagua (between present-day Trinidad and Venezuela) who collected pearl oysters. Pearls were one of the items that Columbus was specifically asked to find and one which he eventually did discover. Between 1513 and 1540, the number of pearls taken from Cubagua alone approached 120 million. Theodor de Bry's America. Pt. 4. Latin.",1601-1650,http://geowords.com/e_/17_ore_energy/columbusPearls.htm (May 2003),,Acquired before 1871.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America,Pearl industry and trade--Venezuela,,,,,,
9887,09887-20,J590 B915v GVL4.1 / 2-SIZE,Indi cuiusdam Gnomologia insignis de Christianorum avaritia.,,,,,,,,,,Frankfurt,"Johann Feyerabend, for Theodor de Bry",1594,,"Native Americans offer gold to Spanish soldiers. In the background a priest baptizes native Americans and Europeans sight an ocean from a promontory. Includes dwellings, baskets, swords, and guns or muskets.",,"[America. Pt 4. Latin] Americae pars quarta. Sive, Insignis & admiranda historia de reperta primum occidentali India à Christophoro Columbo anno M. CCCXCII ...",Frankfurt,Typis Ioannis Feyrabend Theodoro de Bry,1594,"Nuñez de Balboa, hearing of a vast sea to the south of his colony in the Gulf of Uraba set off in 1513 to discover it. On the way his soldiers begain to quarrel over some pearls which they had stolen. In disgust one of their native guides said that he would led them to where they would find enough gold to satisfy their greed. He led them to the top of a high hill in Darien from which they sighted the Pacific Ocean. This work was published by Theodor de Bry and is derived from the first part of Girolamo Benzoni, Historia del mondo nuovo, Venice, 1565. Theodor de Bry's America. Pt. 4. Latin. Imprint information from colophon.",1492-1600,"Church, E.D. Discovery, 153",,Acquired before 1865.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Indians, Treatment of",Explorers,,,,,,
9887,09887-21,J590 B915v GVL4.1 / 2-SIZE,Indi saevitiae Hispanorum impatientes sibijpsis manus violentas inferunt.,,,,,,,,,,Frankfurt,"Johann Feyerabend, for Theodor de Bry",1594,,"Native Americans commit suicide. Includes death from poison, stone knives and spears, from jumping off high places, drowning, hanging, and beating. Mothers and fathers kill their own children.",,"[America. Pt 4. Latin] Americae pars quarta. Sive, Insignis & admiranda historia de reperta primum occidentali India à Christophoro Columbo anno M. CCCXCII ...",Frankfurt,Typis Ioannis Feyrabend Theodoro de Bry,1594,"Native Americans are shown committing suicide to escape Spanish brutality. This work was published by Theodor de Bry and is derived from the first part of Girolamo Benzoni, Historia del mondo nuovo, Venice, 1565. Theodor de Bry's America. Pt. 4. Latin. Imprint information from colophon.",1492-1600,"Church, E.D. Discovery, 153",,Acquired before 1865.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Indians, Treatment of",,,,,,,
9887,09887-15,J590 B915v GVL4.1 / 2-SIZE,Hispani cum monachis aliquot ab Indis.,,,,,,,,,,Frankfurt,"Johann Feyerabend, for Theodor de Bry",1594,,"Native Americans kill European monks and soldiers using war clubs, bows, and arrows. Includes dwellings, guns or muskets, and ships.",,"[America. Pt 4. Latin] Americae pars quarta. Sive, Insignis & admiranda historia de reperta primum occidentali India à Christophoro Columbo anno M. CCCXCII ...",Frankfurt,Typis Ioannis Feyrabend Theodoro de Bry,1594,"Some monks left Cubagua to proselytize among the native Americans near Cumana, present-day Venezuela. The native Americans, however, tired of Spanish interference, massacred many monks and Spanish traders. Some of the Spaniards managed to escape and went to Dominica where they reported the massacre to Bartholomew Columbus, who was governor of that island. This work was published by Theodor de Bry and is derived from the first part of Girolamo Benzoni, Historia del mondo nuovo, Venice, 1565. Theodor de Bry's America. Pt. 4. Latin. Imprint information from colophon.",1492-1600,"Church, E.D. Discovery, 153",,Acquired before 1865.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America,First contact of aboriginal peoples with Westerners,,,,,,
9887,09887-16,J590 B915v GVL4.1 / 2-SIZE,Seditionem Indorum punit Didacus.,,,,,,,,,,Frankfurt,"Johann Feyerabend, for Theodor de Bry",1594,,"Europeans on a ship hang native Americans, some of whom escape by jumping overboard. Includes cannons firing and dwellings.",,"[America. Pt 4. Latin] Americae pars quarta. Sive, Insignis & admiranda historia de reperta primum occidentali India à Christophoro Columbo anno M. CCCXCII ...",Frankfurt,Typis Ioannis Feyrabend Theodoro de Bry,1594,"Some of the Spaniards who had witnessed the massacre of Spaniards by native Americans near Cumana, present-day Venezuela, raised an army on the island of Dominica under the command of Diego d'Ocampo. When the ship arrived back at Cumana, d'Ocampo duped the natives by hiding the soldiers below deck, attacking them once they were lured aboard and hanging all who did not escape. This work was published by Theodor de Bry and is derived from the first part of Girolamo Benzoni, Historia del mondo nuovo, Venice, 1565. Theodor de Bry's America. Pt. 4. Latin. Imprint information from colophon.",1492-1600,"Church, E.D. Discovery, 153",,Acquired before 1865.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Indians, Treatment of",,,,,,,
