Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
05-140,05-140-1,BA780 B389f,[Our Lady of Guadalupe] Non fecit taliter omni nationi,,,,,,,,,,Mexico,Felipe de Zúñiga y Ontiveros,1780,,"Image of Our Lady of Guadalupe with starry cloak, crescent moon, crown, and angel.","Becerra Tanco, Luis, 1602-1672",Felicidad de Mexico en la admirable aparicion de la Virgen Maria Nra. Sra. de Guadalupe ...,Mexico,"Por D. Felipe de Zuñiga y Ontiveros, Calle de la Palma",1780,"A vision of the Virgin of Guadalupe, with native American features, appeared to Juan Diego, a native American, on a hill named Tepeyac near the site of a temple to the Aztec goddess Tonantzin (Mother of the People) in 1531.",1751-1800,,,Acquired in 2005.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Guadalupe, Our Lady of","Mary, Blessed Virgin, Saint--Apparitions and miracles--Mexico",,,,,,
62-194,62-194-7,D780 F828h,[Diagram of electrical apparatus and of a mountain range in Peru],,,,,,,,,,Dresden,Waltherischen Hofbuchhandlung,1780,,Figure 1 is an electrical apparatus. Figure 2 is a measured view of part of a mountain range in Peru.,"Franklin, Benjamin, 1706-1790","[Works. German] Des Herrn D. Benjamin Franklin's, Mitglieds der Königlichen Londner und Göttinger Gesellschaften, ... Aus dem Englischen und Französischen übersetzt. ... Zweiter Band, mit kupfern.",Dresden,In der Waltherischen Hofbuchhandlung.,1780,"Pierre Bouguer's La Figure de la Terre, déterminée par les observations de Messieurs Bouguer et de La Condamine ... envoyés au Pérou pour observer aux environs de l'Équateur. ... 1749 was based on his trip to Peru with La Condamine to measure a degree of the earth's meridian. The diagram in figure 2 may have to do with his attempt to measure the horizontal gravitational pull of mountains.Echeverria and Wilkie state that this translation is a combination of Barbeau-Dubourg's 1773 edition and Vaughn's 1779 edition of Franklin's works.Image placed horizontally on page.",1751-1800,,,,,"Artifacts, industry, and human activities","Geography, maps, city views and plans",,,Peru--Description and travel,Electricity--Experiments,,,,,,
9921,09921-3,E780 R274h / 1-SIZE,Les Espagnols se rendent maitre de Montezuma dans Mexico même.,Jean-Michel Moreau,1741-1814,del.,J. L. Delignon,,sculp.,,,,Geneva,Jean-Leonard Pellet,1780,French,"Moctezuma (Montezuma) II is carried on a litter by his Aztec subjects. Native Americans kneel before him and European soldiers escort him. Decorative elements include crowns, feathered headdresses, canopy, armor, and swords. Also includes fortifications.","Raynal, abbé (Guillaume-Thomas-François), 1713-1796",Histoire philosophique et politique des établissemens et du commerce des Européens dans les deux Indes ... Tome second.,Geneva,"Chez Jean-Leonard Pellet, Imprimeur de la Ville & de l'Académie",1780,"Moctezuma II (reigned 1502-1520), ninth Aztec emperor, was the son of Axayácatl and the great grandson of Moctezuma I. He surrendered to the Spanish in 1520.",1751-1800,,,Acquired before 1871.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Montezuma II, Emperor of Mexico, ca. 1480-1520","Mexico--History--Conquest, 1519-1540",,,,,,
4688,04688-1,Codex Sp 56 / 1-SIZE,[Transfer of the see of Michoacán from Tzintzuntzan to Pátzcuaro],,,,,,,,,,Mexico,,1780,Spanish,"Fray Geronimo Alcala and Bishop Vasco de Quiroga face each other before a crowd of native Americans, many of whom are named and some of whom are bearded. To the left of the two men is a small tower with the profiles of men (who perhaps are dead) next to an image of a cross. In the background, five pyramids are shown. To the right are three bells and above the bells are two churches.","Beaumont, Pablo de la Purísima Concepción",[Crónica de Michoacán de Ocampo (Mexico)],,,1780,"This image, possibly copied in the late eighteenth century from an unknown sixteenth century original, relates to a disagreement between Bishop Vasco de Quiroga, the first bishop of Michoacán, and the native nobility over the bishop's decision to transfer the seat of his new diocese from the native capital of Tzintzuntzan to Pátzcuaro. Quiroga transferred the seat of his new see the day after he was consecrated on August 6, 1538. The Franciscan on the left is Fray Jerónimo de Alcalá, credited with being the first to write in Tarascan or Purépecha. Above the men are two natives named Francisco Tariyácuri and Antonio VItzimángari (also known as Tariácuri and Huitsiméngari), sons of the last native king of Michoacán, Cazonci Tzintzicha Tangazuan, who was executed in 1530 by the Spanish governor of New Spain, Nuño de Guzmán. The earliest Christian structure in the area was Santa Ana, shown at the upper right of the image. Below it is what seems to be a later church. The small tower is labeled ""Alabentaro hatitacurini, cacntztiyo,"" (meaning in mixed Spanish and native language, ""The ancient oratory now in ruins""). The pyramids in the background are labeled ""Yrechequaro,"" (or 'the place of the kingdom""). In Tzintzuntzan five pyramids or ""yácata"" formed the center of their religious ceremonies.",1751-1800,"Warren, J.B. Conquest of Michoacán, p. 87-90; www.ahila.nl/publicaciones/ cuadernos. html",,Acquired before 1870.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Michoacán de Ocampo (Mexico),"Missions, Spanish",Indians of Mexico,Franciscans--Mexico,,,,
04-55,04-55,Fr780 V670,A View General of the City de Havana of Amerique. Vue Generalle de la Ville de Havanne en Amerique.,,,,,,,,,,Paris,chés Huquier fils rue St Jacques au dessus de celle des Mathurins au Gd. St. Remy,1780,English | French,"View of Havana, Cuba. Ship in foreground unloads cargo and men onto a boat. Includes boats, fortifications, dwellings, churches, and chain across the mouth of the harbor.",,,,,,"This fictitious perspective view of Havana, Cuba, a ""vue d'optique,"" was a type of popular print published in Europe during the 18th century. These prints were viewed through a device called an ""optical machine"" or an ""optique."" Image title in French is also printed in reverse above image. This image is derived from Arnoldus Montanus, De nieuwe en onbekende Weereld, Amsterdam, 1671.",1751-1800,,,Acquired in 2004.,,"Geography, maps, city views and plans",,,,Havana (Cuba)--Description and travel,,,,,,,
1314,01314-1,B714 P426i,In pace et aequitate ambularit. Malach. C.2.V.6,Josef Vazquez,,sculp.,,,,,,,Lima,En los Niños Húerfanos,1781,Latin,"Portrait of Diego Antonio de Parada, archbishop of Lima from 1762 to 1779 (when he died). Decorative elements include the archbishop's coat of arms (with galero and ten fiocchi or tassels), and (symbolizing his office) mitres, zucchetto, pallium, archiepiscopal ring and cross.","Pinto y Quesada, Alfonso","Relacion de las exequias del Illmo. or. D. D. Diego Antonio de Parada, arzobispo de Lima",Lima,En los Niños Húerfanos,1781,"This engraving is included with the ""Relacion"" and Joseph Antonio de Leon's ""Orancio ufnebre [sic] del ... Diego Antonio de Parada,"" Lima, 1781, and is bound as vol. 5 of a 13 v. set entitled, Noticias del Peru.",1751-1800,,,Acquired in 1846.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Portraits,,,Emblems,,,,,,,
1314,01314-2,B714 P426i,[Catafalque],José Vázquez,,sculp.,,,,,,,Lima,En los Niños Húerfanos,1781,,"Catafalque of Diego Antonio de Parada, archbishop of Lima from 1762 to 1779 (when he died). Decorative elements include allegorical figures, candlesticks, skeletons, and (symbolizing his office) mitres, pallium, mozetta.","Pinto y Quesada, Alfonso","Relacion de las exequias del illmo. Sor. D. D. Diego Antonio de Parada, arzobispo de Lima",Lima,En los Niños Húerfanos,1781,"A catafalque, an elaborate funerary structure, would have been erected in the cathedral for important persons and later disassembled. This engraving commemorated Archbishop Parada. The engraving is included with the ""Relacion"" and Joseph Antonio de Leon's ""Orancio ufnebre [sic] del ... Diego Antonio de Parada,"" Lima, 1781, and is bound as vol. 5 of a 13 v. set entitled, Noticias del Peru.",1751-1800,,,Acquired in 1846.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",,,,Funeral rites and ceremonies--Peru--Lima,Emblems,Catafalques,,,,,
2144,2144-1,BA 782 V145l,"Verdao. Retro. del S. D. Pedro Romero de Terreros, Conde de Regla ...",,,,,,,,,,Mexico,Felipe de Zúñiga y Ontiveros,1782,Latin | Spanish,"Portrait of Don Pedro Romero Terreros, conte de Regla. Includes coat of arms of the Regla family [?], medal of the Military Order of Calatrava, and laurel wreath.","Ruiz de Villa Franca y Cárdenas, José","Llanto de la religion, derramado en la muerte del señor don Pedro Romero Terreros ...",Mexico,"por Felipe de Zúñiga y Ontiveros, calle del Espíritu Santo",1782,Pedro Romero Terreros was possibly the richest man in the world in the eighteenth century. His wealth came from the ownership of an extremely successful and rich gold and silver mine near Querétaro in New Spain or Mexico.,1751-1800,,,,,Portraits,,,,"Terreros, Pedro Romero de, 1710-1781--Portraits",,,,,,,
5613,5613-1,BA780 L128n,[Our Lady of the Rosary],,,,,,,,,,Lima,Royal Press,1783,,Statue of the Virgin Mary. Includes crown and dove.,,"Ave Maria. Duodenario, o Exercicio devoto de la Immaculada Concepcion de Maria Santísima",Lima,En la Imprenta Real; Calle de Concha,1783,"This is an image of the Virgin of Miracles [Virgen del Milagro] venerated in the chapel at the Convento Maximo de Jesus in Lima, Peru.",1751-1800,,,,,"Artifacts, industry, and human activities",,,,"Mary, Blessed Virgin, Saint--Apparitions and miracles--Peru",,,,,,,
34936,34936-1,B781 U58c,"Indorum pietate vigil qui temperat iras, Auspicio Musis Jauregui totus adest.",José Vázquez,1768-1804,sculp.,,,,,,,Lima,,1783,Latin,"Portrait of Don Agustín de Jauregui, viceroy, governor, and captain general of Peru. Includes cannons, book, and flags.",Universidad Nacional Mayor de San Marcos,"Cartel del certamen Templo del honor, y la virtud. En el plausible triunfal recibimiento dei Ex.mo S.or don Agustin de Jaurequi y Aldecoa, caballero del orden de Santiago, teniente general de los reales exèrcitos, virrey, gobernador, y capitan general de estos Reynos de Perú, y Chile &c",Lima,Imprenta de la Calle de Concha?,1781,"Authorship attributed to Ramón José Argote y Gorostiza, according to Medina and Vargas Ugarte.",1751-1800,,,Acquired before 1870.,,Portraits,,,,"Jauregui y Aldecoa, Agustín de, 1711-1784",,,,,,,
10342,10342-1,BA784 N937e,V. R. del Santo Cristo de Amacueca,,,,,,,,,,Mexico,Felipe de Zúñiga y Ontiveros,1784,Spanish,Image of Christ Crucified [Cristo renovado] on an altar with two urns or vases [?] and stylized flowers.,,Novena en honra de la milagrosisima imagen del Santo Christo de Amacueca ...,Mexico,"por Felipe de Zúñiga y Ontiveros, calle del Espíritu Santo",1784,This image of Christ Crucified was made by Father Joseph Ruiz in Michoacán. The image was credited with ending the drought which had afflicted the town of Tzacoalco.,1751-1800,,,,,"Artifacts, industry, and human activities",,,,Jesus Christ--Apparitions and miracles--Mexico,,,,,,,
35949,35949-1,BA785 C691o,S. Maria Mater Guadalupana Mexici,Manuel Rodriguez,,dibuxó y grabó,,,,,,,Madrid,Lorenzo de San Martin,1785,Latin,"Image of Our Lady of Guadalupe with starry cloak, crescent moon, crown, and angels. She stands above a settlement or city with churches. Also includes an eagle standing on a plant [cactus] with a snake in its mouth and a crown.",,Colección de obras y opusculos pertenecientes a la milagrosa aparicion de la bellisima imagen de Nuestra Señora de Guadalupe,Madrid,"en la imprenta de Lorenzo de San Martin, impresor de la secretaría de estado y del despacho universal de Indias, y de otras varias oficinas de S.M.",1785,"A vision of the Virgin of Guadalupe, with native American features, appeared to Juan Diego, a native American, on a hill named Tepeyac near the site of a temple to the Aztec goddess Tonantzin (Mother of the People) in 1531.",1751-1800,,,Acquired in 1869.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Mary, Blessed Virgin, Saint--Apparitions and miracles--Mexico","Guadalupe, Our Lady of",,,,,,
92-57,92-57-35,D785 M388n / 2-SIZE,[Fish and birds],,,,,,,,,,London,Harrison & Co.,1785,English,"Various birds and fish including: 1) the gold-fish, 2) the goldsinny, 3) the common goosander, 4) the red-breasted goosander, 5) the Antarctic white-winged goose, and 6) the Canada goose. Items are numbered for identification in key at bottom of image.","Martyn, William Frederic","A new dictionary of natural history; or, Compleat universal display of animated nature... Volume the first",London,Printed for Harrison and Co. No 18 Paternoster Row,1785,"The Antarctic white-winged goose may be Chloephaga picta, the Magellan goose or upland goose, or C.p. leucoptera found on the Falkland Islands. The Canada goose, Branta canadensis, is found all over North America.",1751-1800,http://www.arthurgrosset.com/sabirds/uplandgoose.html; http://www.birds.cornell.edu/AllAboutBirds/BirdGuide/Canada_Goose.html (Sept. 2008),,Acquired in 1992.,,Flora and fauna,,,,Canada goose,Upland goose,Geese,Natural history--Falkland Islands,Natural history--North America,,,
92-57,92-57-1,D785 M388n / 2-SIZE,[Hummingbirds],,,,,,,,,,London,Harrison & Co.,1785,English,Nine South American hummingbirds. Images are numbered for identification in key at bottom.,"Martyn, William Frederic","A new dictionary of natural history; or, Compleat universal display of animated nature... Volume the first",London,Printed for Harrison and Co. No 18 Paternoster Row,1785,,1751-1800,,"Been, A. Animals & Authors, Fig. VII: 8",Acquired in 1992.,Susan_Danforth@brown.edu,Flora and fauna,,,,Hummingbirds--South America,Natural history--South America,,,,,,
80-303,80-303-9,D785 M823n / 2-SIZE,Gonzalo Pizarro Beheaded at Cuzco.,,,,,,,,,,London,the Proprietors,1785,English,"Gonzalo Pizarro is beheaded with Spanish soldiers as onlookers. Includes executioner's sword, armor, and spears.","Moore, John Hamilton, d. 1807",A new and complete collection of voyages and travels ... Vol. II,London,"Printed for the Proprietors: And Sold by Alexander Hogg, at No. 16, Pater-noster Row",1785,"In 1548 the officially appointed governor of Peru, Pedro de la Gasca, and Gonzalo Pizarro met at the Apurimac River as Pizarro was advancing from Cuzco. The superior forces of Pedro de la Gasca caused many of Pizarro's men to defect, leading to Pizarro's surrender. The following day he was executed and his head taken to Lima to be placed on display.",1751-1800,,,Acquired in 1980.,,"Artifacts, industry, and human activities",,,,"Peru--History--Conquest, 1522-1548",,,,,,,
